"ID","CBRD","SBRD","DBRD","BDAT","BRTHW","RPRO","GHDAT","Event","DIM","Date","Remark","Protocols","Technician",
     10794 ,LM   ,LM   ,W    ,11/10/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,11/16/23,                ,                ,,
     10795 ,H    ,H    ,H    ,11/11/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,11/16/23,                ,                ,,
     10796 ,H    ,H    ,H    ,11/11/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,11/16/23,                ,                ,,
     10797 ,J    ,J    ,H    ,11/11/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,11/16/23,                ,                ,,
     10798 ,J    ,J    ,H    ,11/11/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,11/16/23,                ,                ,,
     10799 ,H    ,H    ,H    ,11/11/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,11/16/23,                ,                ,,
     10800 ,H    ,H    ,H    ,11/12/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/16/23,                ,                ,,
     10801 ,LM   ,LM   ,H    ,11/12/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/16/23,                ,                ,,
     10802 ,-    ,     ,H    ,11/12/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/16/23,                ,                ,,
     10803 ,J    ,J    ,H    ,11/13/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,11/16/23,                ,                ,,
     10804 ,H    ,H    ,H    ,11/13/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,11/16/23,                ,                ,,
     10805 ,-    ,     ,H    ,11/13/23,    0 ,        ,00000000 ,ARVKDD     ,  10 ,11/23/23,                ,                ,,
     10806 ,H    ,H    ,H    ,11/14/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,11/23/23,                ,                ,,
     10807 ,H    ,H    ,H    ,11/14/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,11/23/23,                ,                ,,
     10808 ,LM   ,LM   ,H    ,11/14/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,11/23/23,                ,                ,,
     10809 ,-    ,     ,H    ,11/14/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,11/23/23,                ,                ,,
     10810 ,-    ,     ,H    ,11/14/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,11/23/23,                ,                ,,
     10811 ,H    ,H    ,H    ,11/15/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/23/23,                ,                ,,
     10812 ,H    ,H    ,H    ,11/15/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/23/23,                ,                ,,
     10813 ,LM   ,LM   ,W    ,11/15/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/23/23,                ,                ,,
     10814 ,J    ,J    ,H    ,11/15/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/23/23,                ,                ,,
     10815 ,J    ,J    ,H    ,11/15/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/23/23,                ,                ,,
     10816 ,-    ,     ,H    ,11/15/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/23/23,                ,                ,,
     10817 ,LM   ,LM   ,H    ,11/16/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,11/23/23,                ,                ,,
     10818 ,-    ,     ,H    ,11/17/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,11/23/23,                ,                ,,
     10819 ,H    ,H    ,H    ,11/18/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,11/23/23,                ,                ,,
     10820 ,-    ,     ,H    ,11/18/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,11/23/23,                ,                ,,
     10821 ,-    ,     ,H    ,11/18/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,11/23/23,                ,                ,,
     10822 ,H    ,H    ,H    ,11/19/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/23/23,                ,                ,,
     10823 ,-    ,     ,H    ,11/19/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/23/23,                ,                ,,
     10824 ,LM   ,LM   ,H    ,11/19/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/23/23,                ,                ,,
     10825 ,H    ,H    ,H    ,11/20/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,11/23/23,                ,                ,,
     10826 ,H    ,H    ,H    ,11/20/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,11/23/23,                ,                ,,
     10827 ,J    ,J    ,H    ,11/20/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,11/23/23,                ,                ,,
     10828 ,-    ,     ,H    ,11/21/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,11/30/23,                ,                ,,
     10829 ,H    ,H    ,H    ,11/23/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,11/30/23,                ,                ,,
     10830 ,-    ,     ,H    ,11/22/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/30/23,                ,                ,,
     10831 ,H    ,H    ,H    ,11/22/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/30/23,                ,                ,,
     10832 ,H    ,H    ,H    ,11/22/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/30/23,                ,                ,,
     10833 ,H    ,H    ,H    ,11/23/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,11/30/23,                ,                ,,
     10834 ,-    ,     ,H    ,11/23/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,11/30/23,                ,                ,,
     10835 ,H    ,H    ,H    ,11/23/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,11/30/23,                ,                ,,
     10836 ,H    ,H    ,H    ,11/24/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,11/30/23,                ,                ,,
     10837 ,J    ,J    ,H    ,11/24/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,11/30/23,                ,                ,,
     10838 ,H    ,H    ,H    ,11/24/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,11/30/23,                ,                ,,
     10839 ,-    ,     ,H    ,11/24/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,11/30/23,                ,                ,,
     10840 ,-    ,     ,H    ,11/25/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,11/30/23,                ,                ,,
     10841 ,H    ,H    ,H    ,11/26/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/30/23,                ,                ,,
     10842 ,H    ,H    ,H    ,11/26/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/30/23,                ,                ,,
     10843 ,H    ,H    ,H    ,11/27/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,11/30/23,                ,                ,,
     10844 ,-    ,     ,H    ,11/27/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,11/30/23,                ,                ,,
     10845 ,H    ,H    ,H    ,11/27/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,11/30/23,                ,                ,,
     21461 ,H    ,H    ,H    ,06/04/21,    0 ,PREG    ,02/09/23,ARVKDD     ,  47 ,07/21/21,                ,                ,,
     21501 ,HJ   ,J    ,H    ,12/19/22,    0 ,        ,00000000 ,ARVKDD     ,  10 ,12/29/22,                ,                ,,
     21502 ,HJ   ,J    ,H    ,12/19/22,    0 ,        ,00000000 ,ARVKDD     ,  10 ,12/29/22,                ,                ,,
     21503 ,HJ   ,J    ,H    ,12/20/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/29/22,                ,                ,,
     21504 ,HJ   ,J    ,H    ,12/20/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/29/22,                ,                ,,
     21505 ,HJ   ,J    ,H    ,12/20/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/29/22,                ,                ,,
     21506 ,HJ   ,J    ,H    ,12/20/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/29/22,                ,                ,,
     21507 ,HJ   ,J    ,H    ,12/20/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/29/22,                ,                ,,
     21508 ,H    ,LM   ,H    ,12/21/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,12/29/22,                ,                ,,
     21509 ,HJ   ,J    ,H    ,12/21/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,12/29/22,                ,                ,,
     21510 ,HJ   ,J    ,H    ,12/22/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,12/29/22,                ,                ,,
     21511 ,HJ   ,J    ,H    ,12/22/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,12/29/22,                ,                ,,
     21512 ,HJ   ,J    ,H    ,12/23/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/29/22,                ,                ,,
     21513 ,HJ   ,J    ,H    ,12/24/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/29/22,                ,                ,,
     21514 ,HJ   ,J    ,H    ,12/24/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/29/22,                ,                ,,
     21515 ,HJ   ,J    ,H    ,12/24/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/29/22,                ,                ,,
     21516 ,H    ,     ,H    ,12/25/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/31/22,                ,                ,,
     21517 ,HJ   ,J    ,H    ,12/25/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/31/22,                ,                ,,
     21518 ,H    ,     ,H    ,12/26/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/31/22,                ,                ,,
     21519 ,HJ   ,J    ,H    ,12/26/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/31/22,                ,                ,,
     21520 ,HJ   ,J    ,H    ,12/26/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/31/22,                ,                ,,
     21521 ,HJ   ,J    ,H    ,12/27/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,12/31/22,                ,                ,,
     21522 ,HJ   ,J    ,H    ,12/27/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,12/31/22,                ,                ,,
     21523 ,HJ   ,J    ,H    ,12/27/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,12/31/22,                ,                ,,
     21524 ,HJ   ,J    ,H    ,12/27/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,12/31/22,                ,                ,,
     21525 ,H    ,     ,H    ,12/27/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,12/31/22,                ,                ,,
     21526 ,HJ   ,J    ,H    ,12/29/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,01/07/23,                ,                ,,
     21527 ,X    ,H    ,X    ,12/29/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   9 ,01/07/23,                ,                ,,
     21528 ,H    ,H    ,H    ,12/30/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,01/07/23,                ,                ,,
     21530 ,HJ   ,J    ,H    ,12/31/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,01/07/23,                ,                ,,
     21531 ,X    ,MO   ,X    ,12/31/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,01/07/23,                ,                ,,
     21532 ,H    ,LM   ,H    ,01/01/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/07/23,                ,                ,,
     21533 ,HJ   ,J    ,H    ,01/01/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/07/23,                ,                ,,
     21534 ,HJ   ,J    ,H    ,01/01/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/07/23,                ,                ,,
     21535 ,H    ,H    ,H    ,01/02/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,01/07/23,                ,                ,,
     21536 ,HJ   ,J    ,H    ,01/02/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,01/07/23,                ,                ,,
     21537 ,H    ,LM   ,H    ,01/03/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,01/07/23,                ,                ,,
     21538 ,H    ,     ,H    ,01/03/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,01/07/23,                ,                ,,
     21539 ,HJ   ,J    ,H    ,01/04/23,    0 ,        ,00000000 ,ARVKDD     ,  10 ,01/14/23,                ,                ,,
     21540 ,-    ,     ,-    ,01/01/21,    0 , SLD/DIE,00000000 ,ARVKDD     , 743 ,01/14/23,                ,                ,,
     21541 ,HJ   ,J    ,H    ,01/05/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,01/14/23,                ,                ,,
     21542 ,X    ,J    ,H    ,01/06/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,01/14/23,                ,                ,,
     21543 ,HJ   ,J    ,H    ,01/08/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/14/23,                ,                ,,
     21544 ,H    ,H    ,H    ,01/08/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/14/23,                ,                ,,
     21545 ,HJ   ,J    ,H    ,01/08/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/14/23,                ,                ,,
     21546 ,H    ,     ,H    ,01/09/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,01/14/23,                ,                ,,
     21547 ,HJ   ,J    ,H    ,01/09/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,01/14/23,                ,                ,,
     21548 ,H    ,LM   ,H    ,01/09/23,    0 , SLD/DIE,00000000 ,ARVKDD     ,   5 ,01/14/23,                ,                ,,
     21549 ,HJ   ,J    ,H    ,01/09/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,01/14/23,                ,                ,,
     21550 ,HJ   ,J    ,H    ,01/09/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,01/14/23,                ,                ,,
     21551 ,HJ   ,J    ,H    ,01/11/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,01/14/23,                ,                ,,
     21552 ,HJ   ,J    ,H    ,01/11/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,01/20/23,                ,                ,,
     21553 ,HJ   ,J    ,H    ,01/14/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/20/23,                ,                ,,
     21554 ,HJ   ,J    ,H    ,01/11/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,01/20/23,                ,                ,,
     21555 ,HJ   ,J    ,H    ,01/11/23,    0 , OK/OPEN,00000000 ,ARVKDD     ,   9 ,01/20/23,                ,                ,,
     21556 ,H    ,J    ,H    ,01/12/23,    0 , SLD/DIE,00000000 ,ARVKDD     ,  35 ,02/16/23,                ,                ,,
     21557 ,H    ,LM   ,H    ,01/12/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,01/20/23,                ,                ,,
     21558 ,HJ   ,J    ,H    ,01/14/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/20/23,                ,                ,,
     21559 ,H    ,LM   ,H    ,01/14/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/20/23,                ,                ,,
     21560 ,HJ   ,J    ,H    ,01/14/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/20/23,                ,                ,,
     21561 ,HJ   ,J    ,H    ,01/15/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,01/20/23,                ,                ,,
     21562 ,H    ,     ,H    ,01/15/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,01/20/23,                ,                ,,
     21563 ,H    ,J    ,H    ,01/15/23,    0 , SLD/DIE,00000000 ,ARVKDD     ,  13 ,01/28/23,                ,                ,,
     21564 ,HJ   ,J    ,H    ,01/16/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,01/20/23,                ,                ,,
     21565 ,H    ,H    ,H    ,01/16/23,    0 , SLD/DIE,00000000 ,ARVKDD     ,   4 ,01/20/23,                ,                ,,
     21566 ,X    ,J    ,H    ,01/16/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,01/20/23,                ,                ,,
     21567 ,HJ   ,J    ,H    ,01/17/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,01/20/23,                ,                ,,
     21568 ,HJ   ,J    ,H    ,01/17/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,01/20/23,                ,                ,,
     21569 ,HJ   ,J    ,H    ,01/17/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,01/20/23,                ,                ,,
     21570 ,HJ   ,J    ,H    ,01/17/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,01/20/23,                ,                ,,
     21571 ,HJ   ,J    ,H    ,01/18/23,    0 ,        ,00000000 ,ARVKDD     ,  10 ,01/28/23,                ,                ,,
     21572 ,HJ   ,J    ,H    ,01/19/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,01/28/23,                ,                ,,
     21573 ,HJ   ,J    ,H    ,01/19/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,01/28/23,                ,                ,,
     21574 ,X    ,J    ,H    ,01/19/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,01/28/23,                ,                ,,
     21575 ,J    ,LM   ,J    ,01/19/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,01/28/23,                ,                ,,
     21576 ,HJ   ,J    ,H    ,01/20/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,01/28/23,                ,                ,,
     21577 ,HJ   ,J    ,H    ,01/20/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,01/28/23,                ,                ,,
     21578 ,H    ,     ,H    ,01/20/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,01/28/23,                ,                ,,
     21579 ,HJ   ,J    ,H    ,01/20/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,01/28/23,                ,                ,,
     21580 ,HJ   ,J    ,H    ,01/20/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,01/28/23,                ,                ,,
     21581 ,HJ   ,J    ,H    ,01/20/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,01/28/23,                ,                ,,
     21582 ,HJ   ,J    ,H    ,01/21/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,01/28/23,                ,                ,,
     21583 ,HJ   ,J    ,H    ,01/22/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/28/23,                ,                ,,
     21584 ,HJ   ,J    ,H    ,01/22/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/28/23,                ,                ,,
     21585 ,HJ   ,J    ,H    ,01/22/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/28/23,                ,                ,,
     21586 ,HJ   ,J    ,H    ,01/22/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/28/23,                ,                ,,
     21587 ,HJ   ,J    ,H    ,01/22/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,01/28/23,                ,                ,,
     21588 ,HJ   ,J    ,H    ,01/23/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,01/28/23,                ,                ,,
     21589 ,HJ   ,J    ,H    ,01/23/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,01/28/23,                ,                ,,
