id,oldid,pen,age,note,rem,days_in_closeup,dim,lact,xmast,xsick,orgin,birth_date,fresh_date,purchase_date,last_test_date,cull_date,age_fresh_days,breed,sire_breed,dam_breed,last_test_milk,last_test_scc,last_test_log_scc,first_test_log_scc,second_test_log_scc,week_1_milk,week_4_milk,week_8_milk,mature_equiv_305m,energy_corrected_305m,culled,times_mast,times_sick
8871,0,76,2-1,-,10:59,20,66,1,0,0,KDD,2021-10-20,2023-10-01,2021-10-20,2023-11-27,,711,HJ,J,H,59,50,2,2.2,2,35,52,58,21550,27300,0,0,0
8872,0,75,2-1,-,F0001T0075,18,24,1,0,0,KDD,2021-10-20,2023-11-12,2021-10-20,2023-11-27,,753,HO,H,H,48,0,0,0,0,39,52,0,21070,21290,0,0,0
8873,0,77,2-1,-,37DAYS,13,117,1,0,0,KDD,2021-10-20,2023-08-11,2021-10-20,2023-11-27,,660,HO,H,H,69,21,0.8,0,0.6,38,56,71,26600,27590,0,0,0
8874,0,79,2-1,-,06:59,58,91,1,1,1,KDD,2021-10-23,2023-09-06,2021-10-23,2023-11-27,,683,HJ,J,H,51,1143,6.4,9,9.5,39,47,45,17840,20720,0,1,1
8876,0,77,2-1,-,33DAYS,10,111,1,0,0,KDD,2021-10-23,2023-08-17,2021-10-23,2023-11-27,,663,HJ,J,H,57,34,1.4,3.1,1.4,42,61,70,25120,29990,0,0,0
8877,0,77,2-1,-,35DAYS,15,115,1,0,0,KDD,2021-10-24,2023-08-13,2021-10-24,2023-11-27,,658,HO,H,H,109,57,2.2,2.3,2.1,48,83,96,38070,39240,0,0,0
8878,0,1,1-10,-,INFC.3ULCER,22,16,1,0,1,KDD,2021-10-24,2023-08-20,2021-10-24,2023-08-29,2023-09-05,665,HO,H,H,38,90,2.8,2.8,0,37,0,0,19290,26380,1,0,1
8879,0,76,2-1,-,04:59,7,92,1,0,0,KDD,2021-10-24,2023-09-05,2021-10-24,2023-11-27,,681,HO,H,H,68,7,0.1,2.6,0.1,39,46,66,25320,28110,0,0,0
8880,0,77,2-1,-,32DAYS,9,112,1,0,0,KDD,2021-10-25,2023-08-16,2021-10-25,2023-11-27,,660,HO,H,H,35,361,4.8,0,2.7,43,47,49,17720,17990,0,0,0
8881,0,1,2-0,-,PNEU,13,40,1,0,3,KDD,2021-10-25,2023-10-06,2021-10-25,2023-10-23,2023-11-15,711,HO,H,H,59,21,0.8,0.8,0,52,66,0,23380,27640,1,0,3
8882,0,77,2-1,-,37DAYS,5,108,1,0,0,KDD,2021-10-25,2023-08-20,2021-10-25,2023-11-27,,664,HO,"",H,72,210,4.1,1.8,0.4,51,63,73,26710,26830,0,0,0
8883,0,76,2-1,-,-,8,99,1,0,1,KDD,2021-10-25,2023-08-29,2021-10-25,2023-11-27,,673,HO,"",H,67,13,0.1,3.4,3.4,32,32,51,22410,25230,0,0,1
8884,0,77,2-1,-,37DAYS,11,119,1,0,0,KDD,2021-10-25,2023-08-09,2021-10-25,2023-11-27,,653,HJ,J,H,65,37,1.5,7.2,6.2,24,58,70,26030,29610,0,0,0
8885,0,78,2-1,-,22:59,6,124,1,1,1,KDD,2021-10-25,2023-08-04,2021-10-25,2023-11-27,,648,HO,"",H,63,64,2.4,6.4,3,39,62,76,28290,26010,0,1,1
8887,0,76,2-1,-,22:59,11,96,1,0,0,KDD,2021-10-27,2023-09-01,2021-10-27,2023-11-27,,674,HO,H,H,74,4,0.1,0.3,2,43,73,63,27770,30970,0,0,0
8888,0,76,2-1,-,LUT,8,105,1,0,0,KDD,2021-10-27,2023-08-23,2021-10-27,2023-11-27,,665,HO,H,H,61,770,6,1.9,0.9,42,55,61,22720,27790,0,0,0
8889,0,77,2-1,-,00:59,25,112,1,0,0,KDD,2021-10-27,2023-08-16,2021-10-27,2023-11-27,,658,HO,H,H,104,41,1.7,0,0.6,60,95,102,38320,34600,0,0,0
8890,0,75,2-1,-,18:59,25,54,1,0,0,KDD,2021-10-28,2023-10-13,2021-10-28,2023-11-27,,715,HJ,J,H,71,112,3.2,3,3.2,43,70,85,28150,28710,0,0,0
8891,0,76,2-1,-,OVS,49,95,1,1,1,KDD,2021-10-28,2023-09-02,2021-10-28,2023-11-27,,674,HJ,J,H,65,791,6,9.6,5.8,41,32,54,23320,26850,0,1,1
8892,0,76,2-1,-,F0001T0076,5,88,1,0,0,KDD,2021-10-28,2023-09-09,2021-10-28,2023-11-27,,681,HO,H,H,67,0,0,2.4,2.2,37,56,73,26120,27060,0,0,0
8895,0,77,2-1,-,22:59,50,113,1,0,0,KDD,2021-10-29,2023-08-15,2021-10-29,2023-11-27,,655,HJ,J,H,74,646,5.7,0,1.2,46,79,87,28090,30860,0,0,0
8896,0,76,2-1,-,F0001T0076,18,61,1,0,0,KDD,2021-10-29,2023-10-06,2021-10-29,2023-11-27,,707,HO,H,H,118,26,1.1,0.8,1.1,44,90,123,34840,35700,0,0,0
8897,0,77,2-1,-,37DAYS,3,110,1,0,0,KDD,2021-10-29,2023-08-18,2021-10-29,2023-11-27,,658,HJ,J,H,93,84,2.8,2.1,1.4,42,79,88,33020,34280,0,0,0
8898,0,77,2-1,-,16:59,18,105,1,0,0,KDD,2021-10-29,2023-08-23,2021-10-29,2023-11-27,,663,HJ,J,H,87,13,0.1,2.8,1,38,84,85,29510,33180,0,0,0
8899,0,76,2-1,-,06:59,1,98,1,0,0,KDD,2021-10-30,2023-08-30,2021-10-30,2023-11-27,,669,HJ,J,H,71,47,1.9,3,2.7,44,55,62,25620,28520,0,0,0
8900,0,76,2-1,-,TRMHLF/S0,0,121,1,1,1,KDD,2021-10-30,2023-08-07,2021-10-30,2023-11-27,,646,HO,H,H,44,2825,7.8,8.3,0,28,35,42,18460,21830,0,1,1
8901,0,75,2-1,-,F0001T0075,13,35,1,0,0,KDD,2021-10-30,2023-11-01,2021-10-30,2023-11-27,,732,Other,LM,H,72,2837,7.8,7.8,0,48,80,0,26820,29440,0,0,0
8902,0,76,2-1,-,04:59,11,96,1,0,0,KDD,2021-10-31,2023-09-01,2021-10-31,2023-11-27,,670,HO,H,H,69,2452,7.6,3.4,3.3,43,49,49,23470,29430,0,0,0
8903,0,76,2-1,-,NOCL,7,92,1,0,0,KDD,2021-10-31,2023-09-05,2021-10-31,2023-11-27,,674,HO,H,H,68,896,6.2,3.2,6.6,47,64,69,26500,30190,0,0,0
8905,0,76,2-1,-,02:59,26,97,1,0,0,KDD,2021-11-02,2023-08-31,2021-11-02,2023-11-27,,667,Other,LM,H,102,54,2.1,2.6,2.6,66,88,87,32440,33590,0,0,0
8908,0,76,1-11,-,STAPH,15,35,1,0,0,KDD,2021-11-05,2023-09-26,2021-11-05,2023-10-23,2023-10-31,690,HJ,J,H,60,337,4.8,4.8,0,39,60,0,24060,23180,1,0,0
8909,0,9,1-10,-,UDDERBROKEN,23,16,1,1,1,KDD,2021-11-05,2023-08-28,2021-11-05,,2023-09-13,661,HO,H,H,0,0,0,0,0,49,0,0,21140,21370,1,1,1
8910,0,76,2-0,-,14:59,18,89,1,0,0,KDD,2021-11-05,2023-09-08,2021-11-05,2023-11-27,,672,HJ,J,H,71,70,2.4,0,2.3,45,67,68,24590,30110,0,0,0
8911,0,76,2-0,-,12:59,0,99,1,0,0,KDD,2021-11-06,2023-08-29,2021-11-06,2023-11-27,,661,HO,"",H,48,2566,7.7,6.4,8.8,42,50,50,19910,22200,0,0,0
8912,0,76,2-0,-,NOCL,61,102,1,0,0,KDD,2021-11-07,2023-08-26,2021-11-07,2023-11-27,,657,HO,H,H,72,457,5.2,0,1.2,49,74,81,30220,30220,0,0,0
8915,0,76,2-0,-,04:59,15,92,1,0,0,KDD,2021-11-07,2023-09-05,2021-11-07,2023-11-27,,667,HO,"",H,88,37,1.5,4.7,1.1,51,47,66,29280,27220,0,0,0
8917,0,78,2-0,-,33DAYS,12,95,1,0,0,KDD,2021-11-08,2023-09-02,2021-11-08,2023-11-27,,663,HO,H,H,87,151,3.5,4.1,3.3,43,66,77,30460,30850,0,0,0
8918,0,76,2-0,-,10:59,8,99,1,0,0,KDD,2021-11-08,2023-08-29,2021-11-08,2023-11-27,,659,HO,"",H,60,42,1.8,7.4,0,41,64,70,24270,27170,0,0,0
8919,0,75,2-0,-,02:59,10,38,1,0,0,KDD,2021-11-06,2023-10-29,2021-11-09,2023-11-27,,722,HO,"",-,69,28,1.2,1.2,0,36,62,0,26520,26290,0,0,0
8920,0,76,2-0,-,OVS,71,92,1,0,1,KDD,2021-11-08,2023-09-05,2021-11-08,2023-11-27,,666,HJ,J,H,75,180,3.8,2.1,1.3,42,55,77,26790,29030,0,0,1
8921,0,76,2-0,-,12:59,53,90,1,1,1,KDD,2021-11-10,2023-09-07,2021-11-10,2023-11-27,,666,HJ,J,H,88,16,0.4,1.3,3.6,57,72,77,30060,31210,0,1,1
8922,0,76,2-0,-,10:59,21,92,1,0,0,KDD,2021-11-10,2023-09-05,2021-11-10,2023-11-27,,664,HJ,J,H,59,89,2.8,3.9,2.8,29,40,48,20810,24290,0,0,0
8924,0,76,2-0,-,NOCL,5,102,1,0,0,KDD,2021-11-10,2023-08-26,2021-11-22,2023-11-27,,654,HO,"",-,63,101,3,4,2.8,38,71,72,25080,29660,0,0,0
8925,0,1,2-0,-,POL.22IM,12,14,1,0,1,KDD,2021-11-12,2023-11-22,2021-11-12,2023-11-27,,740,HO,H,H,43,419,5.1,5.1,0,41,0,0,20290,36890,0,0,1
8927,0,75,2-0,-,22:59,4,51,1,0,1,KDD,2021-11-14,2023-10-16,2021-11-14,2023-11-27,,701,HJ,J,H,30,15,0.3,3.8,0.3,28,49,48,18480,22710,0,0,1
8928,0,1,1-10,-,CLOSTRIDIUM,9,5,1,0,0,KDD,2021-11-14,2023-10-02,2021-11-14,,2023-10-07,687,HO,"",H,0,0,0,0,0,0,0,0,0,0,1,0,0
8929,0,76,2-0,-,06:59,10,64,1,0,0,KDD,2021-11-16,2023-10-03,2021-11-16,2023-11-27,,686,HO,"",H,60,33,1.4,1.4,1.4,41,45,68,23540,24770,0,0,0
8930,0,76,2-0,-,12:59,10,64,1,0,0,KDD,2021-11-16,2023-10-03,2021-11-16,2023-11-27,,686,HJ,J,H,75,468,5.2,4.7,5.2,49,57,82,26470,29650,0,0,0
8931,0,76,2-0,-,22:59,4,95,1,0,0,KDD,2021-11-17,2023-09-02,2021-11-17,2023-11-27,,654,HO,H,H,69,44,1.8,2,1,40,44,67,22730,24210,0,0,0
8933,0,76,2-0,-,F0001T0076,11,88,1,0,0,KDD,2021-11-17,2023-09-09,2021-11-17,2023-11-27,,661,HO,H,H,71,678,5.8,0,5,53,52,62,24900,26640,0,0,0
8934,0,75,2-0,-,F0001T0075,10,55,1,0,1,KDD,2021-11-18,2023-10-12,2021-11-18,2023-11-27,,693,HO,"",H,65,22,0.8,1.8,0.8,37,51,72,24600,29490,0,0,1
8935,0,76,2-0,-,12:59,14,79,1,0,0,KDD,2021-11-18,2023-09-18,2021-11-18,2023-11-27,,669,HJ,J,H,78,73,2.5,3.8,0.5,49,73,80,28400,31260,0,0,0
8938,0,76,2-0,-,F0001T0076,17,76,1,0,0,KDD,2021-11-21,2023-09-21,2021-11-21,2023-11-27,,669,HO,H,H,88,1325,6.7,3.6,1.5,44,65,74,25650,31800,0,0,0
8940,0,76,2-0,-,16:59,25,74,1,0,0,KDD,2021-11-22,2023-09-23,2021-11-22,2023-11-27,,670,HJ,J,H,81,1416,6.8,7.9,7,37,61,78,26690,31550,0,0,0
8941,0,76,2-0,-,BLKWLF/S0/B,4,82,1,0,1,KDD,2021-11-22,2023-09-15,2021-11-22,2023-11-27,,662,HJ,J,H,73,231,4.2,4.6,5.8,31,51,72,23860,29800,0,0,1
8942,0,75,2-0,-,F0001T0075,20,54,1,0,0,KDD,2021-11-22,2023-10-13,2021-11-22,2023-11-27,,690,HJ,J,H,49,21,0.8,2,0.8,35,0,0,20150,23810,0,0,0
8943,0,76,2-0,-,12:59,12,74,1,0,1,KDD,2021-11-22,2023-09-23,2021-11-22,2023-11-27,,670,HJ,J,H,60,61,2.3,5.8,1.7,36,56,65,22730,26720,0,0,1
8944,0,1,1-10,-,STAPH,5,18,1,1,1,KDD,2021-11-23,2023-09-23,2021-11-23,2023-09-25,2023-10-11,669,HO,H,H,84,627,5.6,5.6,0,58,0,0,25460,34190,1,1,1
8945,0,75,2-0,-,22:59,12,39,1,1,1,KDD,2021-11-23,2023-10-28,2021-11-23,2023-11-27,,704,HO,H,H,62,976,6.3,6.3,0,40,63,0,25810,28820,0,1,1
8947,0,76,2-0,-,04:59,19,74,1,1,1,KDD,2021-11-23,2023-09-23,2021-11-23,2023-11-27,,669,HO,H,H,79,25,1,6.8,2.5,42,70,83,27100,28820,0,1,1
8948,0,76,2-0,-,BLKWRH/S0/B,13,80,1,0,0,KDD,2021-11-23,2023-09-17,2021-11-23,2023-11-27,,663,HO,H,H,74,28,1.2,1,2.8,51,62,68,22730,26480,0,0,0
8949,0,76,2-0,-,F0001T0076,50,80,1,0,0,KDD,2021-11-23,2023-09-17,2021-11-23,2023-11-27,,663,HJ,J,H,82,1078,6.4,2.3,5.4,40,67,91,32210,31370,0,0,0
8951,0,1,2-0,-,F0021T0001,13,2,1,0,0,KDD,2021-11-24,2023-12-04,2021-11-24,,,740,HJ,J,H,0,0,0,0,0,0,0,0,0,0,0,0,0
8952,0,76,2-0,-,06:59,16,77,1,0,0,KDD,2021-11-24,2023-09-20,2021-11-24,2023-11-27,,665,HJ,J,H,55,159,3.6,6.3,7.2,28,41,57,20780,25050,0,0,0
8955,0,76,2-0,-,06:59,15,78,1,0,0,KDD,2021-11-25,2023-09-19,2021-11-25,2023-11-27,,663,HO,H,H,73,11,0.1,2.2,4.6,32,73,64,25540,31340,0,0,0
8956,0,76,2-0,-,-,22,71,1,1,1,KDD,2021-11-26,2023-09-26,2021-11-26,2023-11-27,,669,HJ,J,H,70,116,3.2,4.6,3.2,32,65,88,28370,30880,0,1,1
8957,0,9,1-10,-,FEET,0,16,1,1,1,KDD,2021-11-26,2023-09-25,2021-11-26,,2023-10-11,668,HJ,J,H,0,0,0,0,0,47,0,0,23290,23540,1,1,1
8958,0,76,2-0,-,10:59,10,69,1,0,0,KDD,2021-11-27,2023-09-28,2021-11-27,2023-11-27,,670,HJ,J,H,76,39,1.6,1.1,1.6,32,55,77,24910,28040,0,0,0
8960,0,76,2-0,-,F0001T0076,3,76,1,0,0,KDD,2021-11-27,2023-09-21,2021-11-27,2023-11-27,,663,HO,H,H,76,68,2.4,2.8,0.1,47,76,95,30840,35540,0,0,0
8961,0,76,2-0,-,F0001T0076,7,72,1,0,0,KDD,2021-11-28,2023-09-25,2021-11-28,2023-11-27,,666,HO,H,H,65,51,2,1,2,35,61,72,22980,23240,0,0,0
8962,0,76,2-0,-,08:59,8,71,1,0,0,KDD,2021-11-28,2023-09-26,2021-11-28,2023-11-27,,667,HO,H,H,43,565,5.4,5.3,5.4,41,44,53,19030,19530,0,0,0
8963,0,75,2-0,-,F0001T0075,15,50,1,0,0,KDD,2021-11-28,2023-10-17,2021-11-28,2023-11-27,,688,HO,H,H,86,3,0.1,1.3,0.1,55,61,90,30070,31460,0,0,0
8964,0,76,2-0,-,22:59,14,79,1,0,0,KDD,2021-11-28,2023-09-18,2021-11-28,2023-11-27,,659,HO,H,H,89,47,1.9,1.7,0.4,51,76,94,30600,34170,0,0,0
8965,0,76,2-0,-,F0001T0076,22,57,1,0,0,KDD,2021-11-28,2023-10-10,2021-11-28,2023-11-27,,681,HO,H,H,96,56,2.2,3.7,2.2,49,84,74,32780,32590,0,0,0
8966,0,76,2-0,-,02:59,2,77,1,0,0,KDD,2021-11-29,2023-09-20,2021-11-29,2023-11-27,,660,HO,H,H,84,5,0.1,1.8,1.2,53,58,76,28660,34220,0,0,0
8968,0,76,2-0,-,20:59,8,66,1,0,0,KDD,2021-11-29,2023-10-01,2021-11-29,2023-11-27,,671,HO,H,H,75,13,0.1,2.1,0.1,43,56,81,27020,28120,0,0,0
8969,0,76,2-0,-,16:59,24,69,1,0,0,KDD,2021-11-29,2023-09-28,2021-11-29,2023-11-27,,668,HJ,J,H,73,88,2.8,4.8,2.8,47,70,65,22700,28300,0,0,0
8971,0,76,2-0,-,F0001T0076,22,64,1,0,0,KDD,2021-11-30,2023-10-03,2021-11-30,2023-11-27,,672,HJ,J,H,79,65,2.4,1.2,2.4,39,57,75,25050,27010,0,0,0
8972,0,75,2-0,-,12:59,11,37,1,0,0,KDD,2021-12-01,2023-10-30,2021-12-01,2023-11-27,,698,Other,H,J,74,12,0.1,0.1,0,43,74,0,25550,26660,0,0,0
8973,0,75,2-0,-,F0001T0075,8,29,1,0,0,KDD,2021-12-01,2023-11-07,2021-12-01,2023-11-27,,706,HO,H,H,59,44,1.8,1.8,0,43,92,0,28210,27800,0,0,0
8974,0,76,2-0,-,F0001T0076,17,76,1,0,0,KDD,2021-12-01,2023-09-21,2021-12-01,2023-11-27,,659,HO,H,H,84,659,5.7,4,6,46,77,77,30400,35830,0,0,0
8975,0,1,2-0,-,PROPGLY,16,16,1,0,1,KDD,2021-12-02,2023-11-20,2021-12-02,2023-11-27,,718,HO,H,H,40,82,2.7,2.7,0,40,0,0,21440,26850,0,0,1
8976,0,79,1-11,-,MASTITIS,17,68,1,0,1,KDD,2021-12-02,2023-09-21,2021-12-02,2023-11-27,2023-11-28,658,HJ,J,H,50,37,1.5,1.8,1.6,39,59,62,20990,27440,1,0,1
8977,0,76,2-0,-,16:59,0,79,1,0,0,KDD,2021-12-02,2023-09-18,2021-12-02,2023-11-27,,655,HO,"",H,53,46,1.9,3.1,0,34,54,50,24420,26940,0,0,0
8978,0,76,2-0,-,04:59,5,74,1,1,1,KDD,2021-12-03,2023-09-23,2021-12-03,2023-11-27,,659,HO,H,H,70,175,3.8,4.1,3,45,71,67,30570,31290,0,1,1
8979,0,76,2-0,-,00:59,9,84,1,0,0,KDD,2021-12-03,2023-09-13,2021-12-03,2023-11-27,,649,HO,H,H,78,31,1.3,0,0,45,63,79,27020,29270,0,0,0
8980,0,75,2-0,-,F0001T0075,7,25,1,0,0,KDD,2021-12-03,2023-11-11,2021-12-03,2023-11-27,,708,HJ,J,H,46,43,1.8,1.8,0,32,62,0,23920,28540,0,0,0
8981,0,75,2-0,-,02:59,16,58,1,0,0,KDD,2021-12-04,2023-10-09,2021-12-04,2023-11-27,,674,HO,H,H,86,19,0.6,1.2,0.6,51,83,84,29920,28800,0,0,0
8982,0,75,2-0,-,12:59,12,53,1,0,1,KDD,2021-12-04,2023-10-14,2021-12-04,2023-11-27,,679,HO,H,H,64,86,2.8,1.4,2.8,46,53,71,25090,28240,0,0,1
8984,0,75,2-0,-,F0001T0075,14,41,1,0,0,KDD,2021-12-04,2023-10-26,2021-12-04,2023-11-27,,691,HO,H,H,73,19,0.6,0.6,0,39,64,0,25660,27040,0,0,0
8985,0,75,1-11,-,22:59,7,60,1,0,0,KDD,2021-12-05,2023-10-07,2021-12-05,2023-11-27,,671,HO,H,H,66,378,4.9,0.5,4.9,50,71,79,26490,26260,0,0,0
8986,0,75,1-11,-,12:59,10,55,1,0,0,KDD,2021-12-05,2023-10-12,2021-12-05,2023-11-27,,676,HO,H,H,69,14,0.2,2.3,0.2,31,71,77,26670,27920,0,0,0
8987,0,75,1-11,-,20:59,17,43,1,0,0,KDD,2021-12-05,2023-10-24,2021-12-05,2023-11-27,,688,HO,H,H,78,123,3.3,3.3,0,52,102,0,31240,32880,0,0,0
8988,0,76,1-11,-,14:59,12,62,1,0,0,KDD,2021-12-05,2023-10-05,2021-12-05,2023-11-27,,669,HO,H,H,79,27,1.1,1.8,1.1,54,74,49,26020,29620,0,0,0
8989,0,75,1-11,-,F0001T0075,14,37,1,0,0,KDD,2021-12-05,2023-10-30,2021-12-05,2023-11-27,,694,HO,H,H,60,161,3.7,3.7,0,53,59,0,26320,30320,0,0,0
8990,0,75,1-11,-,F0001T0075,9,39,1,0,0,KDD,2021-12-05,2023-10-28,2021-12-05,2023-11-27,,692,HO,H,H,47,18,0.5,0.5,0,36,54,0,24310,25460,0,0,0
8991,0,75,1-11,-,COPDRH/S0/W,16,49,1,0,0,KDD,2021-12-06,2023-10-18,2021-12-06,2023-11-27,,681,HO,H,H,49,544,5.4,9.3,5.4,34,45,0,22830,29720,0,0,0
8993,0,76,1-11,-,NONE,9,58,1,0,0,KDD,2021-12-06,2023-10-09,2021-12-06,2023-11-27,,672,HJ,J,H,68,49,2,2.9,2,30,58,77,24360,26940,0,0,0
8994,0,75,1-11,-,F0001T0075,7,60,1,0,1,KDD,2021-12-06,2023-10-07,2021-12-06,2023-11-27,,670,HO,H,H,86,21,0.8,2.2,0.8,31,59,89,27570,32030,0,0,1
8996,0,76,1-11,-,F0001T0076,2,84,1,0,0,KDD,2021-12-06,2023-09-13,2021-12-06,2023-11-27,,646,HJ,J,H,74,746,5.9,0,6.1,45,60,64,24070,25710,0,0,0
8997,0,75,1-11,-,F0001T0075,7,25,1,0,1,KDD,2021-12-07,2023-11-11,2021-12-07,2023-11-27,,704,HO,H,H,26,0,0,0,0,16,52,0,21240,21470,0,0,1
8998,0,76,1-11,-,NONE,13,61,1,0,0,KDD,2021-12-07,2023-10-06,2021-12-07,2023-11-27,,668,HO,H,H,69,117,3.2,3.4,3.2,44,54,63,23580,23380,0,0,0
9001,0,76,1-11,-,F0079T0076,9,56,1,1,1,KDD,2021-12-09,2023-10-11,2021-12-09,2023-11-27,,671,HO,H,H,57,685,5.8,2.1,5.8,43,32,65,22780,25070,0,1,1
9002,0,76,1-11,-,F0001T0076,8,57,1,0,0,KDD,2021-12-09,2023-10-10,2021-12-09,2023-11-27,,670,HO,H,H,79,15,0.3,2.9,0.3,41,78,89,27400,28990,0,0,0
9003,0,76,1-11,-,BLKWLH/S0/B,9,56,1,0,0,KDD,2021-12-09,2023-10-11,2021-12-09,2023-11-27,,671,HJ,J,H,57,28,1.2,1.8,1.2,30,50,71,24260,25750,0,0,0
9004,0,75,1-11,-,F0001T0075,19,48,1,0,0,KDD,2021-12-09,2023-10-19,2021-12-09,2023-11-27,,679,HO,H,H,95,62,2.3,2.5,2.3,63,83,0,34880,41420,0,0,0
9005,0,76,1-11,-,00:59,14,72,1,0,0,KDD,2021-12-09,2023-09-25,2021-12-09,2023-11-27,,655,HJ,J,H,58,157,3.6,3,3.6,36,35,52,20470,25520,0,0,0
9006,0,75,1-11,-,16:59,24,55,1,0,0,KDD,2021-12-10,2023-10-12,2021-12-10,2023-11-27,,671,HJ,J,H,63,427,5.1,1,5.1,40,68,70,24820,29740,0,0,0
9008,0,75,1-11,-,F0079T0075,5,50,1,1,2,KDD,2021-12-12,2023-10-17,2021-12-12,2023-11-27,,674,HO,"",H,65,4245,8.4,1.4,8.4,26,49,47,18840,19960,0,1,2
9009,0,75,1-11,-,NONE,6,54,1,0,0,KDD,2021-12-13,2023-10-13,2021-12-13,2023-11-27,,669,HO,H,H,73,22,0.8,1,0.8,39,70,65,23810,26830,0,0,0
9011,0,75,1-11,-,F0001T0075,8,34,1,0,0,KDD,2021-12-14,2023-11-02,2021-12-14,2023-11-27,,688,HO,H,H,53,1519,6.9,6.9,0,41,65,0,24470,28960,0,0,0
9012,0,75,1-11,-,NONE,7,60,1,0,0,KDD,2021-12-15,2023-10-07,2021-12-15,2023-11-27,,661,HO,H,H,77,19,0.6,1,0.6,36,69,80,26760,29950,0,0,0
9013,0,75,1-11,-,F0001T0075,5,55,1,0,0,KDD,2021-12-16,2023-10-12,2021-12-16,2023-11-27,,665,HO,H,H,80,26,1.1,1.2,1.1,48,77,70,25240,30290,0,0,0
9014,0,76,1-11,-,22:59,20,59,1,0,0,KDD,2021-12-17,2023-10-08,2021-12-17,2023-11-27,,660,HJ,J,H,58,352,4.8,5.1,4.8,90,90,52,24030,27430,0,0,0
9016,0,75,1-11,-,16:59,14,51,1,0,0,KDD,2021-12-18,2023-10-16,2021-12-18,2023-11-27,,667,HJ,J,H,48,127,3.3,0,3.3,44,52,62,22390,24260,0,0,0
9017,0,75,1-11,-,10:59,10,45,1,0,0,KDD,2021-12-18,2023-10-22,2021-12-18,2023-11-27,,673,HJ,J,H,77,3,0.1,2.8,0.1,43,70,0,26230,27170,0,0,0
9018,0,1,1-11,-,CEF.22SQ,11,15,1,0,1,KDD,2021-12-19,2023-11-21,2021-12-19,2023-11-27,,702,HJ,J,H,25,176,3.8,3.8,0,22,0,0,19140,21410,0,0,1
9019,0,75,1-11,-,02:59,5,32,1,0,0,KDD,2021-12-20,2023-11-04,2021-12-20,2023-11-27,,684,HJ,J,F,32,27,1.1,1.1,0,30,76,0,18710,26270,0,0,0
9021,0,76,1-11,-,16:59,6,61,1,0,0,KDD,2021-12-21,2023-10-06,2021-12-21,2023-11-27,,654,HO,H,H,66,222,4.1,1.3,4.1,37,45,68,24810,29920,0,0,0
9022,0,1,1-11,-,F0021T0001,4,11,1,0,0,KDD,2021-12-21,2023-11-25,2021-12-21,2023-11-27,,704,HO,H,H,0,50,2,2,0,60,0,0,22270,32920,0,0,0
9024,0,75,1-11,-,F0001T0075,9,33,1,0,0,KDD,2021-12-22,2023-11-03,2021-12-22,2023-11-27,,681,HJ,J,H,59,1189,6.5,6.5,0,37,69,0,22070,29810,0,0,0
9026,0,75,1-11,-,LP,6,30,1,0,1,KDD,2021-12-23,2023-11-05,2021-12-23,2023-11-27,2023-12-05,682,Other,LM,H,22,0,0,0,0,22,12,0,14320,14470,1,0,1
9027,0,71,1-11,-,F0001T0071,18,19,1,0,0,KDD,2021-12-23,2023-11-17,2021-12-23,2023-11-27,,694,HO,H,H,48,40,1.7,1.7,0,50,0,0,23480,26600,0,0,0
9030,0,75,1-11,-,F0001T0075,17,48,1,0,0,KDD,2021-12-24,2023-10-19,2021-12-24,2023-11-27,,664,HJ,J,H,75,1478,6.9,4.3,6.9,43,77,0,27770,37500,0,0,0
9031,0,1,1-11,-,PROPGLY,13,13,1,0,1,KDD,2021-12-26,2023-11-23,2021-12-26,2023-11-27,,697,HO,H,H,0,47,1.9,1.9,0,57,0,0,24430,32830,0,0,1
9032,0,75,1-11,-,F0001T0075,7,25,1,0,0,KDD,2021-12-26,2023-11-11,2021-12-26,2023-11-27,,685,HO,H,H,53,29,1.2,1.2,0,31,60,0,23920,31330,0,0,0
9034,0,75,1-11,-,F0001T0075,11,49,1,0,1,KDD,2021-12-27,2023-10-18,2021-12-27,2023-11-27,,660,HO,H,H,78,177,3.8,1.4,3.8,34,79,0,25470,28460,0,0,1
9035,0,1,1-11,-,F0021T0001,16,5,1,0,0,KDD,2021-12-27,2023-12-01,2021-12-27,,,704,HJ,J,H,0,0,0,0,0,0,0,0,0,0,0,0,0
9036,0,75,1-11,-,10:59,6,42,1,0,2,KDD,2021-12-27,2023-10-25,2021-12-27,2023-11-27,,667,HO,H,H,58,198,4,4,0,27,45,0,20660,19820,0,0,2
9038,0,75,1-11,-,14:59,9,46,1,0,0,KDD,2021-12-28,2023-10-21,2021-12-28,2023-11-27,,662,HO,H,H,69,40,1.7,2.7,1.7,39,63,0,26320,27510,0,0,0
9039,0,75,1-11,-,F0001T0075,16,32,1,0,0,KDD,2021-12-28,2023-11-04,2021-12-28,2023-11-27,,676,HJ,J,H,45,2090,7.4,7.4,0,32,59,0,21860,28210,0,0,0
9040,0,75,1-11,-,16:59,9,46,1,0,0,KDD,2021-12-28,2023-10-21,2021-12-28,2023-11-27,,662,HO,"",H,67,11,0.1,3.6,0.1,34,64,0,25000,25850,0,0,0
9042,0,75,1-11,-,18:59,11,37,1,0,0,KDD,2021-12-28,2023-10-30,2021-12-28,2023-11-27,,671,HO,H,H,69,10,0.1,0.1,0,38,68,0,26960,27900,0,0,0
